storyID,story,sentenceID,sentence,kepedulian,menyakiti,keadilan,kecurangan,loyalitas,pengkhianatan,otoritas,pembangkangan,kesucian,kemerosotan,kebebasan,penindasan,kepedulian_prob,menyakiti_prob,keadilan_prob,kecurangan_prob,loyalitas_prob,pengkhianatan_prob,otoritas_prob,pembangkangan_prob,kesucian_prob,kemerosotan_prob,kebebasan_prob,penindasan_prob,positive_label_count,max_confidence
5,Si Buyung Besar,112,"""Sebelum kapal brlayar Datuk Penghulu mengumpulkan semua orang yang akan ikut serta dengan perintah bahwa semua anak-anak kapal dan tukang harus menuruti perintah Buyung Besar dan tak boleh membantah.",0,0,0,0,0,0,1,0,0,0,0,0,0.00017694545385893434,0.00022933477885089815,0.00010364792979089543,9.563271305523813e-05,0.0005359360366128385,0.00026916430215351284,0.861273467540741,0.0007716935942880809,0.00028182388632558286,0.0002540696586947888,0.000895002216566354,0.0003754232020583004,1,0.861273467540741
5,Si Buyung Besar,114,"Jadi sebelum ada perintah Buyung Besar, tidak boleh mengerjakan sesuatu.",0,0,0,0,0,0,1,0,0,0,0,0,0.00013756200496573,0.0001829097600420937,7.672366336919367e-05,6.888600182719529e-05,0.000344239582773298,9.618869080441073e-05,0.9686592817306519,0.0008184642647393048,0.0005542355356737971,0.00013567620771937072,0.0002773288870230317,0.0003190289717167616,1,0.9686592817306519
5,Si Buyung Besar,115,Selesai perintah Datuk itu kapal pun berangkat.,0,0,0,0,0,0,1,0,0,0,0,0,0.00012297710054554045,0.00014094382640905678,7.348426152020693e-05,6.76529889460653e-05,0.0002474897191859782,9.42878468777053e-05,0.9398632049560547,0.0007690504426136613,0.0007786868372932076,0.00011757765605580062,0.0002837642969097942,0.000349904817994684,1,0.9398632049560547
5,Si Buyung Besar,131,"Mendengar perintah itu mereka merasa kesal dan gelisah,tetapi tak seorang pun yang berani membantahnya karena membantah berarti masuk penjara.",0,0,0,0,0,0,1,0,0,0,0,0,0.0001396125298924744,0.0005673770792782307,7.037852628855035e-05,7.039596675895154e-05,0.0006139298784546554,0.00015552017430309206,0.8815891146659851,0.0006933050462976098,0.0003238450444769114,0.00028587994165718555,0.0009487848728895187,0.00039082043804228306,1,0.8815891146659851
5,Si Buyung Besar,147,Kapal pun bergerak meninggalkan pulau perak menuju ke tengah lautan.,0,0,0,0,0,1,0,0,0,0,0,0,0.000126926795928739,0.00014128642214927822,7.876093877712265e-05,6.670360744465142e-05,0.0012624635128304362,0.9915818572044373,0.0001468160335207358,0.0007052274886518717,0.0001793346309568733,0.00013438220776151866,0.00030286371475085616,0.0003207489789929241,1,0.9915818572044373
5,Si Buyung Besar,160,Seisi kapal menjadi cemas dan hanya tahu berdoa kepada Tuhan agar dilindungi dari mara bahaya.,0,0,0,0,0,0,1,0,1,0,0,0,0.00015272057498805225,0.0002711610868573189,7.668322359677404e-05,6.617029430344701e-05,0.00044435050222091377,9.896343544824049e-05,0.05389608070254326,0.0006962187471799552,0.9988331198692322,0.00021008089242968708,0.0005572197842411697,0.0004087550041731447,2,0.9988331198692322
5,Si Buyung Besar,164,Mendengar perintah itu mereka mulai membuat kapal seperti yang diinginkan oleh si Buyung Besar.,0,0,0,0,0,0,1,0,0,0,0,0,0.00013144225522410125,0.00017544219736009836,6.973697600187734e-05,6.643179222010076e-05,0.0004879464686382562,9.533987031318247e-05,0.9342048168182373,0.000750186329241842,0.0002474302309565246,0.00014615760301239789,0.00028736761305481195,0.00034147294354625046,1,0.9342048168182373
5,Si Buyung Besar,213,"Diterangkannya bahwa dia tak hadir tadi karena tak dipanggil dan juga tidak ditanya, lalu minta ampun atas kealpaannya itu.",0,0,0,0,0,0,0,0,1,0,0,0,0.00013240573753137141,0.00014913483755663037,7.260162237798795e-05,6.804533768445253e-05,0.0004538272332865745,0.00011777917825384066,0.0001550129527458921,0.0007989542209543288,0.9737170934677124,0.00014668423682451248,0.0003246970009058714,0.0003245645493734628,1,0.9737170934677124
5,Si Buyung Besar,223,sang isteri tidak merasa keberatan bersama Buyung Besar lalu pergi menghadap raja untuk minta izin pulang ke dunia.,0,0,0,0,0,0,1,0,0,0,0,0,0.00012653367593884468,0.0002728691033553332,8.872064063325524e-05,6.588216638192534e-05,0.0004248771001584828,0.00010349040530854836,0.9836828112602234,0.0007710268837399781,0.00027920163120143116,0.0001420553307980299,0.001079333247616887,0.00034692996996454895,1,0.9836828112602234
5,Si Buyung Besar,268,"karena hari sudah mulai malam, orang-orang pun telah pergi meninggalkan muara.",0,0,0,0,0,1,0,0,0,0,0,0,0.0001406397350365296,0.00026209885254502296,8.297796739498153e-05,6.347707676468417e-05,0.0008944233413785696,0.996519923210144,0.0001494491589255631,0.0007280951831489801,0.0002507355238776654,0.0001622721756575629,0.00030231726123020053,0.0003283024416305125,1,0.996519923210144
5,Si Buyung Besar,282,"""Malang tak dapat ditolak, untung tak dapat diraih"" dan itu adalah takdir baginya,"" ketika akad nikah akan berlangsung, Buyung Besar meninggalkan ruangan itu lalu duduk seorang diri di halaman sembari membakar kemenyan pemberian mertuanya Raja Lautan disertai doa (mantera).",0,0,0,0,0,1,0,0,0,0,0,0,0.00014076009392738342,0.00020641380979213864,7.111691957106814e-05,7.843684579711407e-05,0.0006904114852659404,0.9945836663246155,0.00022053463908378035,0.0009317980147898197,0.8370391726493835,0.0001539594231871888,0.0007724852184765041,0.0004896724713034928,1,0.9945836663246155
5,Si Buyung Besar,290,"""Kiranya cukuplah sudah hukuman yang ditimpakan Tuhan kepada Datuk Penghulu, kuharap ampunilah dia.""",0,0,0,0,0,0,0,0,1,0,0,0,0.00013631291221827269,0.0003657573543023318,7.022600766504183e-05,6.614726589759812e-05,0.0002934945223387331,0.0009553850395604968,0.0015432114014402032,0.0006724140257574618,0.9957442879676819,0.00021854587248526514,0.0002878093218896538,0.00039872550405561924,1,0.9957442879676819
5,Si Buyung Besar,299,Sejak itu Buyung Besar menjadi Datuk dan memerintah negeri dengan adil dan bijaksana.,0,0,1,0,0,0,0,0,0,0,0,0,0.00014515718794427812,0.00019786397751886398,0.9933947920799255,6.680189835606143e-05,0.000719860487151891,9.60739198490046e-05,0.00042872264748439193,0.0006617727922275662,0.0019851583056151867,0.00016972830053418875,0.00037389592034742236,0.0003682986134663224,1,0.9933947920799255
6,Jibau Malang,4,Berkatalah Datuk Kejurauan kepada Datuk Malim Panjang.,0,0,0,0,0,0,0,0,1,0,0,0,0.00013198760279919952,0.00012186532694613561,8.382065425394103e-05,6.484871119027957e-05,0.00029741835896857083,0.00010166899301111698,0.0001508999994257465,0.0008569484343752265,0.9215568900108337,0.000134027490275912,0.000298333412501961,0.00033401959808543324,1,0.9215568900108337
6,Jibau Malang,6,"Mudah-mudahan apa yang kita maksudkan menjadi niat kita bersama-sama dengan Tuhan memberkahidan mencucuri rkhmat-Nya, agar terkabul apa yang kita pohonkan dengan memperbanyak doa,"" katanya.",0,0,0,0,0,0,0,0,1,0,0,0,0.00018278283823747188,0.00020362201030366123,0.00010621869296301156,0.00010644622670952231,0.0003659999347291887,0.0003311930631753057,0.0002497270761523396,0.0007034816080704331,0.9983957409858704,0.0008704176289029419,0.000509749457705766,0.00040403250022791326,1,0.9983957409858704
6,Jibau Malang,34,"""Hai adinda Nogong, kalau adinda Nogong pergi bertapa, bagaimana pula halnya kakanda nanti; dan betapa caranya nanti kalau kakanda pergi melihat Siti Ensah, karena telah ada firasat kurang baik pada diriku,"" katanya.",0,0,0,0,0,0,0,0,1,0,0,0,0.00015865542809478939,0.00018899430870078504,7.988648576429114e-05,9.664148819865659e-05,0.0007315668626688421,0.0008062815177254379,0.00017687056970316917,0.0007308326894417405,0.9731791019439697,0.00031913662678562105,0.0003981876070611179,0.00041233148658648133,1,0.9731791019439697
6,Jibau Malang,66,"""Demikianlah halnya kakanda Jibau, memulai sesuatu pekerjaan harus mempunyai syarat agar mudah dilakukan,"" jawab Siti Ensah.",0,0,0,0,0,0,1,0,0,0,0,0,0.00018091575475409627,0.0001823483471525833,7.483908848371357e-05,6.633228622376919e-05,0.00042354626930318773,0.00012414174852892756,0.9529858231544495,0.0007351506501436234,0.00037199241342023015,0.00016535025497432798,0.00036823173286393285,0.0003353834035806358,1,0.9529858231544495
6,Jibau Malang,123,"""Kalau demikian Tuk, baiklah,"" kata Orang Kaya Muda seraya bergegas-gegas pergi meninggalkan Balai Besar itu menuju istananya.",0,0,0,0,0,1,0,0,0,0,0,0,0.00012120601604692638,0.00014128547627478838,6.689866131637245e-05,6.482934986706823e-05,0.0009088108199648559,0.996391236782074,0.00015369248285423964,0.0006689892034046352,0.05068615451455116,0.000152208682266064,0.00030175031861290336,0.00034311090712435544,1,0.996391236782074
6,Jibau Malang,154,"Siti Ensah membacakan doa mantra tawar itu, dan tak berapa lama antaranya turunlah rasa bisa itu, Badan si Jibau pun segar kembaliu seperti biasa.",0,0,0,0,0,0,0,0,1,0,0,0,0.00011751252168323845,0.000143127836054191,6.954034324735403e-05,6.87079518684186e-05,0.0006526861106976867,0.0001631773920962587,0.00016250569024123251,0.0006989763351157308,0.9988338351249695,0.00014184282917995006,0.0003058031143154949,0.00035261924494989216,1,0.9988338351249695
6,Jibau Malang,165,Akhirnya Siti Ensah teringat akan si Nogong yang sedang bertapa dan tak lama lagi akan selesai.,0,0,0,0,0,0,0,0,1,0,0,0,0.00012283377873245627,0.00012465729378163815,6.767673039576039e-05,6.32447554380633e-05,0.0008378572529181838,9.544466593069956e-05,0.0001524387625977397,0.0007618948584422469,0.9386619925498962,0.00013187815784476697,0.00028832373209297657,0.00033193969284184277,1,0.9386619925498962
6,Jibau Malang,175,"Dengan rasa tak sabar lagi, Nogong mohon doa restu atuknya lalu terus berlari -lari meninggalkan rumah Balai Besar menuju rumah Orang Kaya Muda.",0,0,0,0,0,1,0,0,1,0,0,0,0.00013586520799435675,0.00012910632358398288,6.968910747673362e-05,6.526771903736517e-05,0.0005044637946411967,0.9961813688278198,0.00016396548016928136,0.0007829951937310398,0.9962649941444397,0.00014447586727328598,0.00030239226180128753,0.00032347720116376877,2,0.9962649941444397
6,Jibau Malang,192,Nogonhg mendekatinya hendak menghabisinya tetapi Orang Kaya Muda minta ampun agar jangan ditewaskan.,0,0,0,0,0,0,0,0,1,0,0,0,0.0001358289591735229,0.002469950122758746,7.06484352122061e-05,7.37736772862263e-05,0.00029708477086387575,9.782150300452486e-05,0.0001891832798719406,0.0008207350037992001,0.9027253985404968,0.00016022466297727078,0.00029844322125427425,0.0003216036129742861,1,0.9027253985404968
8,Partiga Tiga Sipunjung Dan Anggaranim,38,Dengan hati sedih dan air mata berlinang ia minta ampun dan memohonkan kepada Yang Maha Kuasa untuk mengembaliakan kecantikannya seperti sediakala.,0,0,0,0,0,0,0,0,1,0,0,0,0.00015561067266389728,0.00014028360601514578,7.323284080484882e-05,6.855597894173115e-05,0.0006231878651306033,0.00015659513883292675,0.0002018650120589882,0.0007571930182166398,0.9952179193496704,0.0002431718894513324,0.00038954205228947103,0.0003389833145774901,1,0.9952179193496704
8,Partiga Tiga Sipunjung Dan Anggaranim,58,"Sesudah melihat gadis setengah manusia, setengah ular itu, beberapa di antara pengunjung cepat-cepat meninggalkan tempat itu.",0,0,0,0,0,1,0,0,0,0,0,0,0.00012784702994395047,0.00022392433311324567,6.766363367205486e-05,6.651102739851922e-05,0.00045185693306848407,0.9958375692367554,0.0001545396662550047,0.0006713350885547698,0.00016553387104067951,0.00021701653895433992,0.0003894744731951505,0.000358171557309106,1,0.9958375692367554
8,Partiga Tiga Sipunjung Dan Anggaranim,77,Sekarang sudah tiba giliranku untuk meninggalkan dunia ini.,0,0,0,0,0,1,0,0,0,0,0,0,0.00012349002645350993,0.00017501346883364022,7.018496398814023e-05,6.226282130228356e-05,0.0013894306030124426,0.9957882761955261,0.00014848096179775894,0.0006863891612738371,0.0008189868531189859,0.00013046726235188544,0.00027740607038140297,0.00032084566191770136,1,0.9957882761955261
8,Partiga Tiga Sipunjung Dan Anggaranim,84,Semua yang hadir meninggalkan tempat itu dengan muka sedih.,0,0,0,0,0,1,0,0,0,0,0,0,0.00011922657722607255,0.00012501917080953717,6.942127947695553e-05,6.189081614138559e-05,0.0007948140846565366,0.980887770652771,0.0001452637807233259,0.0007872199057601392,0.00019131580484099686,0.00013286455941852182,0.0002777572663035244,0.0003181038482580334,1,0.980887770652771
8,Partiga Tiga Sipunjung Dan Anggaranim,100,Sejak peristiwa ini raja-raja Siantar menganggap tempat itu suci.,0,0,0,0,0,0,0,0,1,0,0,0,0.0001418393076164648,0.0002554171660449356,7.137774809962139e-05,6.688373832730576e-05,0.0003089889942202717,0.0001047949044732377,0.00015916666598059237,0.0006757269729860127,0.9927807450294495,0.00013624000712297857,0.00034184454125352204,0.00031800533179193735,1,0.9927807450294495
9,Cerita Raja Narasaon,1,"Alkisah Rakyat ~ Kira-kira pada abad ke-14 di Sibisa, sebuah kampung dekat Prapat, memerintah seorang raja yang bernama ""Datu Pejel"".",0,0,0,0,0,0,1,0,0,0,0,0,0.0001372513361275196,0.00016182483523152769,9.351812332170084e-05,8.358964987564832e-05,0.0016283480217680335,0.0010985834524035454,0.9720140099525452,0.04734945669770241,0.0005167727940715849,0.00013880278856959194,0.00047538665239699185,0.00034468297963030636,1,0.9720140099525452
9,Cerita Raja Narasaon,22,"Setelah lama mempertimbangkan keadaannya, akhirnya Datu Pejel memutuskan untuk membunuh anaknya..",0,1,0,0,0,0,0,0,0,0,0,0,0.00012909215001855046,0.8783788681030273,7.079990609781817e-05,6.465260230470449e-05,0.0004146948631387204,9.930830128723755e-05,0.00015244079986587167,0.0006830295897088945,0.00034583164961077273,0.00012465883628465235,0.0002949467161670327,0.0003392917278688401,1,0.8783788681030273
9,Cerita Raja Narasaon,39,Sekarang Siboru Bidinglaut sangat kehilangan dan merasa bersalah ikut membantu membunuh anak tunggalnya.,1,1,0,0,0,0,0,0,0,0,0,0,0.9601638913154602,0.7783572673797607,7.900465425336733e-05,6.440528522944078e-05,0.00030012038769200444,9.780349500942975e-05,0.00015602253552060574,0.0006712896283715963,0.0002943660656455904,0.00015140244795475155,0.00032055762130767107,0.0003438578569330275,2,0.9601638913154602
9,Cerita Raja Narasaon,45,"Mengapa aku ikut membunuhmu, anakku?",0,1,0,0,0,0,0,0,0,0,0,0,0.00024191293050535023,0.9612430930137634,7.053951412672177e-05,6.711170135531574e-05,0.0002535462554078549,9.461966692470014e-05,0.00015283230459317565,0.0007669006008654833,0.0001754515542415902,0.000145837664604187,0.00027928841882385314,0.0003269035369157791,1,0.9612430930137634
9,Cerita Raja Narasaon,74,"Selama aku belum sembuh benar besok lusa aku akan dibunuh ayahku lagi,"" kata Narasaon.",0,1,0,0,0,0,0,0,0,0,0,0,0.0001365895295748487,0.9694184064865112,7.360040035564452e-05,6.574208236997947e-05,0.00030224293004721403,0.0001206007509608753,0.00015418391558341682,0.000691428838763386,0.00035882077645510435,0.00016634144412819296,0.000331257440848276,0.00032488032593391836,1,0.9694184064865112
9,Cerita Raja Narasaon,90,"Penduduk daerah Lumban Julu, termasuk kampung Sibisa, dahulu kala pada waktu -waktu tertentu mengadakan pesta adat untuk memperingati penyelamatan Narasaon oleh ketujuh bidadari itu.",0,0,0,0,0,0,1,0,0,0,0,0,0.00022183584223967046,0.00014326654491014779,0.00011057848314521834,0.00011494039790704846,0.00937719363719225,0.00019563759269658476,0.9227248430252075,0.0007640367839485407,0.038752201944589615,0.00015188161341939121,0.00045550623326562345,0.0004003698122687638,1,0.9227248430252075
9,Cerita Raja Narasaon,91,Pesta ini biasanya diadakan pada waktu orang turun ke sawah dekat Pansur Naoitu yang dianggap sebagai tempat suci.,0,0,0,0,0,0,0,0,1,0,0,0,0.00022352799715008587,0.00019473160500638187,8.157563570421189e-05,7.421276677632704e-05,0.046549756079912186,0.00010435155854793265,0.00022291633649729192,0.0007464585942216218,0.9961274266242981,0.00014336097228806466,0.0003716560313478112,0.00032374219154007733,1,0.9961274266242981
11,Datu Dalu dan Sang Maima,2,Menurut yang empunya cerita sekitar abad yang ke-14 di tempat ini memerintah seorang penguasa yang bernama DATU PONGPANGBALASASARIBU.,0,0,0,0,0,0,1,0,0,0,0,0,0.00014565700257662684,0.00022295842063613236,8.591138612246141e-05,7.10444655851461e-05,0.0022312498185783625,0.00012889166828244925,0.9784325361251831,0.0006353171193040907,0.0003175363235641271,0.00015169229300227016,0.0003812295908574015,0.000341922277584672,1,0.9784325361251831
11,Datu Dalu dan Sang Maima,15,Ia mempunyai kekuatan gaib sehingga dianggap senjata suci.,0,0,0,0,0,0,0,0,1,0,0,0,0.00013554340694099665,0.00016829403466545045,8.608672942500561e-05,8.430498564848676e-05,0.0003303526318632066,9.543011401547119e-05,0.00022309449559543282,0.0006362603162415326,0.9976801872253418,0.0001334703847533092,0.0003028974460903555,0.00034959818003699183,1,0.9976801872253418
11,Datu Dalu dan Sang Maima,23,"Bila diintai, babi itu cepat-cepat menghilang ke dalam hutan rimba dan sedikitpun tidak meninggalkan jejak.",0,0,0,0,0,1,0,0,0,0,0,0,0.00012871749640908092,0.00017202235176227987,7.002466008998454e-05,6.898499850649387e-05,0.001226502936333418,0.9951867461204529,0.0001673551887506619,0.000633945397567004,0.0001699282875051722,0.00018967600772157311,0.0004182065895292908,0.0004281747678760439,1,0.9951867461204529
11,Datu Dalu dan Sang Maima,25,Namun usaha untuk melukai atau membunuh binatang trkutuk itu selalu gagal.,0,1,0,0,0,0,0,0,0,0,0,0,0.0004369618836790323,0.9425637125968933,8.210741361835971e-05,0.00010123955144081265,0.0003091398684773594,9.39457313506864e-05,0.00017544972070027143,0.0006632066797465086,0.00020754284923896194,0.0002124167513102293,0.0003829041379503906,0.0003420849679969251,1,0.9425637125968933
11,Datu Dalu dan Sang Maima,29,Tampaknya inilah satu-satuny senjata yang dapat membunuh binatang perusak itu.,0,1,0,0,0,0,0,0,0,0,0,0,0.00016071231220848858,0.9216696619987488,7.101141090970486e-05,9.639169729780406e-05,0.000279987754765898,9.763894195202738e-05,0.00016797741409391165,0.000651625799946487,0.00017439777730032802,0.0002548236516304314,0.0002938977559097111,0.00044078187784180045,1,0.9216696619987488
11,Datu Dalu dan Sang Maima,31,Bukankah menggelikan untuk menggunakan senjata suci hanya untuk mengusur babi!,0,0,0,0,0,0,0,0,1,0,0,0,0.00013998938084114343,0.0001893866719910875,8.10043202363886e-05,0.00014729995746165514,0.0002979195269290358,0.00010194597416557372,0.0001647047756705433,0.000714602239895612,0.9664605855941772,0.0001416268787579611,0.00031237807706929743,0.0003531149122864008,1,0.9664605855941772
11,Datu Dalu dan Sang Maima,34,"Tetapi ia memesankan dengan sungguh-sungguh, supaya senjata suci itu dijaga dengan baik agar tidak sampai hilang.",0,0,0,0,0,0,0,0,1,0,0,0,0.00015469285426661372,0.00029932110919617116,8.859483932610601e-05,7.916075992397964e-05,0.00040155320311896503,0.00011267288937233388,0.00017904317064676434,0.0007568626315332949,0.9896957874298096,0.0002507847675587982,0.0004909271374344826,0.00034616811899468303,1,0.9896957874298096
11,Datu Dalu dan Sang Maima,109,ementara itu ia dapat memikirkan caranya meninggalkan dunia ini dengan selamat.,0,0,0,0,0,1,0,0,0,0,0,0,0.0001337619178229943,0.0002646238717716187,8.74492761795409e-05,6.443606253014877e-05,0.000329003349179402,0.9962570667266846,0.00014991643547546118,0.0006978348828852177,0.0002588809293229133,0.0001457377220503986,0.0003242484526708722,0.0003459629078861326,1,0.9962570667266846
11,Datu Dalu dan Sang Maima,129,Dilantai dasar itu setan-setan itu rupanya memelihara babi-babi yang dikebiri.,1,0,0,0,0,0,0,0,0,0,0,0,0.942177414894104,0.00016595998022239655,6.697998469462618e-05,7.970415754243731e-05,0.00027307498385198414,9.495428093941882e-05,0.0001561850804137066,0.0006327429437078536,0.00017645971092861146,0.00020037729700561613,0.0002774002496153116,0.00033787087886594236,1,0.942177414894104
11,Datu Dalu dan Sang Maima,132,"Sesudah menemukan jarum itu, beberapa buah jaurm jatuh lagi, sehingga Sang Maima terpaksa lagi turun untuk mencarinya.Karena berulang kali harus turun-naik, Sang Maima minta izin untuk tinggal saja di bawah menantikan jarum yang mungkin akan jatuh lagi.",0,0,0,0,0,0,1,0,0,0,0,0,0.0001263105368707329,0.00015039120626170188,7.29013845557347e-05,7.799931336194277e-05,0.0006872582016512752,0.0002529879566282034,0.9590088725090027,0.0006898711435496807,0.0002750915300566703,0.00016959937056526542,0.0003645896795205772,0.0003960453032050282,1,0.9590088725090027
11,Datu Dalu dan Sang Maima,153,"Sebagaimana diperhitungkannya, batang-batang pisang berbentuk manusia itu sangat membantu Sang Maima.",1,0,0,0,0,0,0,0,0,0,0,0,0.9242975115776062,0.00012135960423620418,6.819669943070039e-05,6.539257447002456e-05,0.0003552135021891445,9.940985910361633e-05,0.00014681884204037488,0.000708050443790853,0.00024312318419106305,0.00014211346569936723,0.00027066204347647727,0.00033368286676704884,1,0.9242975115776062
11,Datu Dalu dan Sang Maima,165,"Kemudian tipu-muslihatnya dan berhasilnya ia melepaskan diri dari cengkeraman maut, ketika ia memanjat tali penyelamat dan meninggalkan para pengejarnya.",0,0,0,0,0,1,0,0,0,0,1,0,0.0001391326222801581,0.0006310883327387273,8.851174061419442e-05,0.0004638841492123902,0.0020884908735752106,0.9968825578689575,0.00018668410484679043,0.027144024148583412,0.00030101873562671244,0.00020865754049737006,0.06272449344396591,0.000354441930539906,2,0.9968825578689575
